,maararv_V2E,r_d_ifrs,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,c_d_late1,r_d_rmed,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,size_scaled,r_d_abper,c_d_vat,f_lev1,maararv_X1,c_d_o1ocomb,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,f_lev2,f_nprofm,f_d_altman,r_d_invsub,c_finend,f_lev5,alt_x2,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,r_repper,sharefirm1,r_d_finend,c_d_overtax1,c_d_nassets2,c_d_nassets1,r_growth,zmij_x2,v20100,alt_x1,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,c_barr1,f_d_liq,r_d_acc_diff,c_segcm,c_top1,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,f_lev4,maarusearv
r_d_pdfnot,0.004610431624132671,0.25805927497326026,-0.01069942303414294,0.3901164389880591,-0.022361352527913072,-0.010395149372550112,-0.02117011847452162,-0.02699996847699278,-0.007799882133710161,-0.02367032772105559,0.6536947599638516,0.005581299833338379,-0.0041624981223890275,-0.010503772094273195,0.004097568173624133,-0.0022842155307796572,-0.0004943901556692146,-0.004712637968830399,-0.003157788446954142,0.02218517010895428,0.006523259752594172,-0.010162285910058176,-0.03504556797172423,0.011707642135703317,0.011231859231127909,-0.007907334727217451,-0.019243378209275373,0.006086807630041929,-0.3864231095556885,1.0,-0.0075148964137376345,0.00020202308173719258,-0.012030204408518395,0.09607532836647471,0.0018270152273449501,-0.00939430822777178,0.00030156351345214075,-0.005930521835245731,0.6534540894925148,-0.0005415823286240848,-0.06779935590479343,0.0015588279800159016,-0.012587142522201805,-0.03045876414566076,0.0004600557466639022,0.0016144482245570345,0.004793528270589493,-0.0002900308183683593,0.0036024350730561646,0.0037182779054616972,-0.012113668271683926,-0.006016606096336806,-0.00024168072228037202,-0.013646532807522723,0.008624990053971987,-0.06033688696154,-0.0007324682252636547,-0.012414573656118545,-0.03711841527290718,0.036480793064522905,-0.03454336728857973,-0.0025989979942096964,-9.025881429540422e-05,-0.006724787109311313,0.0004651130287037506,0.012961803918382577,-0.0025989979942096964,0.014894939119304436,0.0103915876637328,0.004244784563537474,0.014775170813878677,-0.0016798113874387497,0.005430806765710122,-0.00029993737830423165,-0.009729458410862356,0.014409896354971106,-0.09367415269598615,0.0002957051629049479,-0.0006382747763129558,-0.004441123753362664,-0.004212910636535997,-0.002360104070448011,-0.007962908414990366,0.007477268738268399
f_lev2,-0.0030604929350891703,0.0012965114518604622,-0.0005998302946533845,0.001965190816011634,-0.025631532373310797,-0.004441775055158398,0.1537999881582764,-0.009583089573405276,0.07479197306501253,0.03421979199958676,-0.005316665129748765,0.0016675390623896093,0.01677635484889739,-0.02456583288652622,-0.04595518366625843,-0.004468726104058528,-0.001416703924439211,0.5526485770800786,0.018160967789073747,0.1023846881370109,-0.012426695008253124,0.0869724136340522,0.3003055628666481,-0.0015709491764531677,-0.0007759353855391434,0.5638818458984748,0.09492524263784964,0.01865548366102298,0.005858608625577653,-0.0075148964137376345,1.0,0.0017021723165020052,0.11568738497094894,0.024179350701847072,0.0012698121445865805,0.3934934404713768,0.001102967825766651,0.024848359761067227,-0.005969507419642505,-0.0015519358578856264,0.059759230555634556,-0.005224002974297399,0.02492492923328461,0.001958036400533659,-0.009747281385618744,-0.004490466548740552,0.011552327177487892,-0.00018284676233856412,-0.0005634691822394937,0.013201798078036297,-0.027521586925665108,-0.017240936881008893,2.9966169935275582e-05,0.5761908275585882,-0.017402240327335648,-0.05528685334862021,0.0033189130213339695,0.22304579753670445,0.01962444810460544,0.05120009194674888,0.032130571778938605,0.0017534535935550442,-0.0002586419146118263,0.030611689379643942,-0.000953633441856278,0.00418905881139595,0.0017534535935550442,-0.0004587496530763521,-0.004452639949386876,-0.0034839234345724426,0.007721286778770802,0.0032230914427560887,0.019951361704771353,0.0020046082477182432,0.045043718194780466,0.06599368460802404,0.02905722659042376,-0.0013795829787806853,0.0007263120352339217,0.0020400904645970458,-0.006069030739276167,0.005775155823980645,0.47243234917735666,-0.006390874942859262
f_nprofm,0.0001476125900352415,-3.1816854191666387e-07,-0.00029387176423565877,0.00013480785821803022,6.937324913515657e-05,-0.0019063177853278434,-0.0011009313114635855,0.0008301694826075318,0.0012807789377066899,-0.0019217521707104298,7.055755059007392e-05,0.0001714601307791061,0.0002804559628050249,-0.0005353872877773536,0.0021559835077620336,0.0004583096760875296,6.276725435850952e-05,0.006752313811431796,0.007009621870223127,-0.0005169273567531245,0.001233148433356878,-0.004540975322040577,0.0007182657249587224,0.00012303882148312852,3.064432682341503e-05,0.0014743218145768144,0.002211825612256688,-0.006439482440615932,-0.000467595091906305,0.00020202308173719258,0.0017021723165020052,1.0,-0.0031113060203992685,0.0009303831793138496,-0.0008862813668477286,0.00036664028111047154,0.00027144875200657147,0.002564123662442012,0.00015955295956840873,4.043131741264751e-05,0.007329532119974927,0.008315972205724028,-0.0004878761106845563,-0.01651059763228171,-0.014053099545596266,0.0007900929931637989,-0.0016415930352967785,3.9466818451047744e-05,-0.0009143071302136292,-0.005215402225350805,-0.0006475630869751573,-0.00018602157199656928,4.6926901567421465e-05,0.0030933535239298024,0.0007264587317090293,-0.0013618670342575906,-0.0005775701929365658,-0.0009823045620562807,-0.006146939701442972,-0.0017114849281665788,-0.0007628995856099122,-0.0005517665100719935,6.953074770368361e-06,0.0003479626485326205,9.221531704595565e-05,-0.0016249122342102283,-0.0005517665100719935,-4.3585174131498375e-05,0.00018883699556433744,0.0001523699477320167,-9.03960295178297e-05,-1.1183639881861606e-05,-0.00417936341120927,-0.08419627920578973,-0.0004437846735080579,0.002104043427862579,-0.0025668949763830184,-0.0002948153182132308,0.0002875329010381382,0.0002216903654222215,0.0003986156401845732,0.0002606411822826113,0.000650794561679198,0.0008207556517961192
f_d_altman,-0.003708916425729077,0.0006743343348264421,0.005005894655346847,-0.004568720951564455,-0.05437745387382387,0.0136642773720436,0.22708410435136303,0.03431378398340747,0.17495388330589112,-0.06447398427750385,-0.00735427311763884,-0.006194061057690028,0.003811835313585893,-0.019695144477687332,-0.07165404188868561,-0.009482160684482533,-0.002267927175442795,0.07577116490703238,-0.015767614255162352,0.02250997357460922,-0.04039645856349771,0.13947371539616218,0.4632797449404267,-0.0013057229494802904,0.001396788322750645,0.13030108893838807,0.05639485819239465,0.051503376501316374,0.007561790796452829,-0.012030204408518395,0.11568738497094894,-0.0031113060203992685,1.0,-0.0023183464354484813,0.008330944382817269,0.19217904695772395,0.0003615889892480604,0.038916145388895505,-0.009202322803457065,0.0014741671326714348,0.07863361852210153,-0.013954667893272417,0.09253100874895445,0.20670077684141813,0.001904153061177762,-0.010364705735017528,0.02239998907989272,-0.00028630612140558514,0.008391320290835218,0.03790808333919715,0.003105905735701304,-0.02760011362149217,-0.0003180659344791056,0.2648521825468564,-0.0326273539721176,-0.19487346983894616,0.009167150004720943,0.15678074431704928,0.1066900349065251,0.021339003332493833,0.1043818993832606,0.004750033985928569,-0.00041404630617432943,0.030221415038116144,-0.004331108481622925,-0.01137173733434217,0.004750033985928569,-0.00016131462043994453,0.0013681615561010544,-0.001976677643674974,0.011048019815538697,0.001662517134080449,0.06405111547963409,0.0020669074333769053,0.4637461884938659,0.0637007703711883,0.05415252225649394,0.003893296607924036,0.0071491464239826705,-0.006431873543886074,0.0027018076498984025,0.007910090245592579,0.11525917368736356,-0.010601508576113878
r_d_invsub,0.0004993983139528947,0.004261956680768853,-0.016668620518662157,0.2578409567401448,-0.002560887575975014,-0.015708016726453552,-0.01193451485978059,0.003888558404198236,0.04271919462724563,0.023036374688006157,0.1408373726737412,0.021891771904645422,0.009006045600188391,0.006110770153645547,0.042490080498816925,0.005698717918677312,0.0013969890980707973,0.02315910717084483,-0.007263713499897391,0.02762840369612761,0.0064058031633655605,-0.01592651768552775,-0.011124264296402897,-0.004366569352338476,-0.0006628816741111307,0.01632477430700774,0.022906871335662445,-0.009447854083672545,-0.05740224313803236,0.09607532836647471,0.024179350701847072,0.0009303831793138496,-0.0023183464354484813,1.0,-0.013985713058004183,0.020573799307645607,-0.0005999131015602115,-0.010492433357981239,-0.004065562070099248,-0.0013258189518879574,-0.0418788758326796,0.0005056805346452885,-0.023729241552575154,-0.020142988593008792,0.007335751568696565,0.0072196295897155646,-0.011984003958663572,-0.0005427180764038743,-0.015394327547657667,-0.0059540761468795484,0.061800915088581175,0.10906346442522515,0.0007382977527746929,0.03501121585459875,0.00960384984121233,-0.01403634701808658,-0.007523086855265672,0.0015301880802051108,-0.012847722588677477,0.026962742851906505,-0.034345913731607586,-0.00471829568161457,-0.00022095781240092407,0.015512176962741542,0.006208116702468566,0.02049709613496609,-0.00471829568161457,0.0029710645213416164,0.002093054270257991,0.0009202720077008124,0.002695183341604899,0.001264513103209719,-0.026732661973883933,-0.00030769696149458804,0.01296618851506368,0.3016235490698801,-0.04370823642954358,-0.008905395206371975,0.00853573681146037,0.013981963532987194,0.01648341691454795,0.005144406399489995,0.040220278286148985,0.007093236732671599
c_finend,-0.00022083514702597352,-0.0011040686543379661,0.7762145925834026,-0.00057921024249269,0.007846756451447718,-0.02426830246810112,0.009762577034620842,0.019384850249984608,0.007641542519083,0.02071998154503084,-0.0037733459570483486,-0.038735405058993665,0.002916151658242742,0.007389906464505828,0.014833366709650422,-0.4137269351512846,0.00023661783002957283,0.0033772855236723943,0.00023217541706281863,0.022929344262542315,-0.014308231928731499,0.01899943510296747,0.006573702377899754,0.004953525758021972,0.0009315073878911051,0.004283013178537163,-0.0008755119783114113,0.009438087334405307,0.01277343131847997,0.0018270152273449501,0.0012698121445865805,-0.0008862813668477286,0.008330944382817269,-0.013985713058004183,1.0,0.001964813390259832,0.0013613510352645018,-0.005776924315408842,0.006894432582580947,-0.001255579463458383,-0.007686836164405123,-0.004742853895304018,0.008751972530875781,0.011399424432961517,-0.0001799620097408515,-0.009442428428937305,-0.0005455694160945484,0.0005341198023936002,0.8982692967247538,0.006328938273866144,-0.04419692284201761,-0.01647925491482023,1.8277174892514372e-05,0.0030028275441825233,-0.003790688183403524,0.01130432343714113,0.5034889531574951,0.01558314640376748,0.0037042502663489647,0.017689897478601363,0.00808989761999917,0.0023484365240686515,-0.007708508674429752,0.0006894108403526686,-0.013389272841054897,0.017337850457374057,0.0023484365240686515,-0.010643135505388299,-0.042405716271513044,-0.00045659976996561007,0.006670549957769433,0.00024323049735871708,0.08493365441857273,0.0006364589251789746,0.005465872203731592,0.005725832647217084,-0.019283679473825813,0.006312682674187854,0.0008725543987625755,-0.01750716202157414,-0.003783740807035432,0.002708081582200787,0.006905884781000041,-0.018733782489550134
f_lev5,-0.001601443990973724,4.6661871422309006e-05,-0.0008360768171324784,0.001365577092899249,-0.021899962105382458,-0.0009841519388978108,0.1394623230530436,-0.018237260529190242,0.3314623070404788,0.018823595752826886,-0.006467923460479136,-5.1739133841463324e-05,0.012459156804259372,-0.018775030647106807,-0.056864647028407295,-0.006509868717536216,-0.0017710095523534642,0.21967829709369763,0.011401996568204507,0.07828170687896943,-0.009117642042331056,0.09464908897688043,0.33420926243971333,-0.00012617482453698624,-0.000969990240086931,0.23172621658293105,0.09936430383819435,0.015608333817534325,0.008078321746917472,-0.00939430822777178,0.3934934404713768,0.00036664028111047154,0.19217904695772395,0.020573799307645607,0.001964813390259832,1.0,0.001308559961368028,0.028375517792478037,-0.007136579680809852,0.00039072257783394625,0.06810606340115391,-0.0019429210740927899,0.019504149022602342,0.019820175748038814,-0.007216437727032271,-0.008500515130637385,0.011203020912616695,-0.00023940880415669242,-1.7071641047884158e-05,0.010019259817193912,-0.02890925761364067,-0.022106097520976403,0.0001452305535970485,0.6118689235805062,-0.017991153494930898,-0.06608329183874649,0.006338847141779197,0.1523414283558407,0.01664309415161644,0.07536785338316054,0.03231438821676058,-3.0754599945757574e-05,-0.0003233260623583344,0.03193357105398312,0.003029385112897274,-0.0023092552565641866,-3.0754599945757574e-05,-0.0010640208109256473,-0.004397884104343393,-0.0013810242454299212,0.00668660208359916,0.00261506422876057,0.011342754165681302,0.002195528649579292,0.15026516559005668,0.0704063216188417,0.037696359244668604,-0.0012692805994051306,0.004383597644118658,-4.938957423925254e-05,-0.006297150851283885,0.49101135149235303,0.2871548989300804,-0.008456147777305854
alt_x2,-0.0003657947577471389,8.670352639042781e-05,0.001383452375219985,0.00019064552698618587,-0.001216155422623927,0.0007073399392615767,0.002630519754824941,-0.005176285602235613,0.0012791947645427305,0.003956455051988219,0.0001822397278898865,0.0008590581829296292,0.0006247568528762645,0.0009853982557561937,-0.010996750858753658,0.00028338936490258384,5.901315014139984e-05,0.0011483006440521158,0.0025387819750584033,0.045429685956344806,0.0009384068944902727,0.0010189424647403307,0.0047608766727267925,0.00024551372178525184,3.184508377241415e-05,0.0011712324435083899,0.00287065058780691,-0.0014686566319147476,-0.0007420878523945679,0.00030156351345214075,0.001102967825766651,0.00027144875200657147,0.0003615889892480604,-0.0005999131015602115,0.0013613510352645018,0.001308559961368028,1.0,-0.0007726407341362025,0.0002535584911214463,7.81491193253996e-05,0.011018800157140261,0.012964246407976148,0.0033677258305559745,-0.006239855220969867,-0.0022605507030336717,-0.00013914576747852062,-0.0007425630032270768,5.511712711302858e-05,0.001376681502889482,0.0009936464781660223,-0.031007949553353915,0.0006918575073821888,4.1274725764955056e-05,0.0021018237112008175,-0.0011037868564980236,-0.0017559982762448676,-0.0002749383714287438,0.0020333690489536226,0.001823726213142647,-0.0028804369651064345,0.0009926989474632472,-0.00033587448538637406,1.6573606887469385e-05,0.000902114260056172,0.00020575417645618798,-0.0041119687310343595,-0.00033587448538637406,-0.00015573655572437276,-0.0006900858318907074,0.0001977588003040933,-0.010519836636467566,1.3984651490381027e-05,-0.006094499279401214,4.863785148749561e-05,0.0013144726491473673,0.002622060258200302,0.010383741627187687,-0.00044432315998093225,0.00010021512077240301,0.0005840291265604132,0.0003567320475177,0.0003799852797126386,0.0012325716074622665,-0.00021643998180578738
c_county,-0.0006701696558494898,-0.00567389640253563,-0.001672638819400801,0.003527184278294744,-0.02386208872760791,0.037146200946846696,0.09686708151539977,0.009215909384989382,0.009445051638387224,-0.026020670156141484,-0.006050754473838058,-0.010968349951759921,-0.007867865109829094,-0.1290554326780468,-0.05647615369116727,0.003594727887796953,-0.006397725510381636,0.015419170187357263,0.0047872121802274206,-0.01629906049183701,-0.011707636889357538,0.03642459215388622,0.04518161532005822,-0.01704651783151197,-0.0020470802362746172,0.036944779503474426,0.03725929038246936,0.0032830964495537494,0.00041850643171568243,-0.005930521835245731,0.024848359761067227,0.002564123662442012,0.038916145388895505,-0.010492433357981239,-0.005776924315408842,0.028375517792478037,-0.0007726407341362025,1.0,-0.00144205211514392,0.0018032315022860623,0.053295792932114366,-0.00567406047964883,0.03389662160766466,0.015764417089698966,-0.003326544867229526,-0.005668476591229973,-0.008987593073562995,-0.001679017752916573,-0.005154192661465803,0.0035891746354121956,0.023063557535259453,0.00030686649542479286,0.0002554434417559853,0.032467342643181574,-0.015092352187737364,-0.034803567324038054,-0.006691933477458221,0.07373441293962443,0.014851146264995365,-0.012566063416309253,0.06077461257206288,-0.012166947268900991,-0.0012373862416376945,-0.00643378366593553,0.004301074872412822,-0.02558412468850653,-0.012166947268900991,-0.018439483432743833,-0.007125317399286127,-0.000784290032257714,-0.012977944233966554,0.00724375919549218,-0.008283791175910106,0.00439656251841804,0.04299700590928449,0.054059268808015176,0.03172369747415327,-0.01737046536227422,-0.003922574839634541,-0.0013804343710667583,0.004206367521719409,0.001536976820418365,0.039870547301256325,-0.009535304860900847
rep_notar,0.003731443680252675,-0.0010154166995132812,0.005253119992201907,-0.0013577972705145396,-0.01353718046618999,-0.006584938567877126,-0.014177973680825667,-0.033530498870949756,-0.005455307770249292,-0.012102127898834416,-0.001521877156727055,0.014640326056080106,-0.003949584209013026,-0.010762865281674878,-0.012569960554716613,-0.003994099563436721,-0.0004055266389424502,-0.0036156504554704285,-0.002644397801558705,0.025470185439048464,-0.0016063146977216938,-0.011368943005565887,-0.025007876935017603,0.011351463494736442,0.013789115853369314,-0.005954410725027883,-0.015334522980496233,0.0007160772068383447,-0.316965989372692,0.6534540894925148,-0.005969507419642505,0.00015955295956840873,-0.009202322803457065,-0.004065562070099248,0.006894432582580947,-0.007136579680809852,0.0002535584911214463,-0.00144205211514392,1.0,-0.0004442363160331753,-0.06128736366035962,0.0012786384683767364,-0.02008269243427332,-0.020094000759019185,0.0004282426303867568,0.001802587117959584,0.0015185140295293502,-0.0002814995706632437,0.007061260304420722,-6.015720028168669e-05,-0.0023299376622772424,0.007210918283699141,-0.0002101036758205128,-0.010099897763420993,0.006248997244916444,-0.04313590460199888,0.004396639421069804,-0.007439286394964838,-0.027952099926403757,0.03519336432443885,-0.026256999744884463,-0.009948943149650414,-7.40353608914409e-05,-0.005516048980285844,0.0011825194767447452,0.016239943793942207,-0.009948943149650414,0.014376164340620083,0.0015896063582967197,0.003433895863417828,0.01257952651663365,-0.0013778758702895622,0.005345673908092438,-0.0002200723407975627,-0.006768620641020992,-0.016204728827690477,-0.06573027827758561,-0.004943227657745489,-0.0005235489052357379,-0.0036428597296619485,-0.0034556664832590366,-0.0019358902281290352,-0.006531625779171618,0.005493948136870132
r_d_rlarge,-0.00031481432252585966,-0.00025564982333429483,0.0006673270625866123,-0.0003418504270189829,0.0022113417760238336,0.004261064259858372,0.0005757496563034568,0.003853132701377531,0.0009943589548410655,0.007287350826217679,-0.0003831605551102769,-0.003458943493522081,-0.0009943804408200732,-4.76366460991495e-06,-0.0008931886870371597,0.00047590200926248395,-0.00010209878727883664,-0.000973228564493741,0.00020554013092675185,0.0003218465062005897,-0.0022426592846694986,0.0035761145521973963,0.0005422439044877485,-0.0004216917854478637,-5.591998476438698e-05,-0.0016329801008353561,0.00048677619290792386,-0.0012193057383610654,0.00140152675973975,-0.0005415823286240848,-0.0015519358578856264,4.043131741264751e-05,0.0014741671326714348,-0.0013258189518879574,-0.001255579463458383,0.00039072257783394625,7.81491193253996e-05,0.0018032315022860623,-0.0004442363160331753,1.0,0.001980671023223774,0.0003219207431847029,0.004676612385496839,0.0010648533179862406,-0.00016005291916557855,-0.00021538279968732587,0.00026418762455331015,-3.2108876355563866e-05,-0.0010369492179852866,-0.0005318435811034493,0.0014325186388987803,-0.001242517026130769,-5.7311687319709394e-05,0.0009294316384339168,-0.002346632895897286,0.002455091240253015,-0.002155296054796703,-0.001032386113523321,0.0034625846248066395,-0.01262272944234134,0.00490597812167325,1.942419366322042e-05,-1.8639763302552677e-05,0.0008869000437561725,-0.0003197509136579775,0.0024994499172967402,1.942419366322042e-05,0.00018548605990069812,-0.00045966761411947275,-0.0003304581420867077,7.051607872972653e-05,-0.0003469055836731321,0.007119540901951356,-5.8666925918809836e-05,-0.002009275252020959,-0.0019089210314909592,0.0020427145510120933,0.0006424033669132772,-0.00013181306275002883,-0.000917156913773486,-0.0008700275722970186,-0.00048739595779049937,-0.00016620135313095266,-0.000522696982005936
f_lnsize2,-0.010858798794539899,-0.012980651880560782,0.0014394657986435675,-0.01608647405095316,-0.03755354650759994,0.04910198151716046,0.13482431234100178,-0.36572814484170135,0.0660164731862289,0.15617712562911606,-0.032769256109323984,-0.10964538521054082,0.024717807278402698,0.05100765594234434,-0.9428324903061821,0.00552541171386844,-0.0021653107129114913,0.04679019647131845,0.06017761773710183,0.367439380627319,0.026908036559871545,0.39407624385534484,0.30978294192565076,-0.018053724644576087,-0.001779427923376772,0.07479122842592947,0.20646735624431375,0.049507311131096486,0.002727914520797106,-0.06779935590479343,0.059759230555634556,0.007329532119974927,0.07863361852210153,-0.0418788758326796,-0.007686836164405123,0.06810606340115391,0.011018800157140261,0.053295792932114366,-0.06128736366035962,0.001980671023223774,1.0,6.310663874914864e-05,0.33468758764204043,-0.09062058409993617,-0.010395861796588694,-0.06749507203030583,-0.0034534501930469875,0.00533575182597225,-0.008077264358016072,0.04570631875774565,-0.15896501481939782,-0.19032159364418505,0.0037611998267825593,0.08780645025620332,-0.12176792758553694,0.23586822651122077,-0.012617866753147505,0.13242297263385555,0.10475932785057447,-0.007670002564431032,0.44991497216502624,0.0009362797890315747,-0.0030406470074702202,0.036128701441532775,-0.023480384510674773,-0.1446427381944192,0.0009362797890315747,-0.009738650431605609,-0.013828523700266132,-0.013031331751878296,-0.007200068874295908,2.175751101801015e-05,-0.040077637476839366,-0.006267124239851853,0.05739395826533007,0.20469400002618446,0.8330560619652112,-0.005950401310649129,0.0010889777503481483,0.025878435923784675,0.014352205455403663,0.0345082579255906,0.08289735767862612,-0.07324331972069646
oigvorm_arc,-0.0025283697947340597,0.0007358329041349286,-0.003837971205456991,-0.002179428101084505,0.004636229737514647,0.007761628594970961,-0.009402735000509303,-0.00674044079258747,-0.006658799352451092,-0.02022168324540981,0.0011028450571152458,0.00010615812862945711,-0.003713772061342851,0.004817617734434836,-0.0010835978139981158,0.002900154150594738,0.0002938693489873813,-0.010420217149465446,-0.0016305236378141156,-0.019774698256991206,0.006455011284191913,-0.023016862682082955,-0.005617773031236741,0.0012137488971787867,0.0001609536210580811,-0.004571858426327104,0.0012012868714385812,-0.00045269577517962034,-0.001681037364638862,0.0015588279800159016,-0.005224002974297399,0.008315972205724028,-0.013954667893272417,0.0005056805346452885,-0.004742853895304018,-0.0019429210740927899,0.012964246407976148,-0.00567406047964883,0.0012786384683767364,0.0003219207431847029,6.310663874914864e-05,1.0,-0.013856850526421391,-0.018396643017831314,-0.005290393331577437,-0.002149137660635618,-0.0029933027095648723,8.41889585683959e-05,-0.005428952430114104,6.35560416022768e-05,0.00036066714904812866,0.0026948948893838437,9.91945735789411e-05,-0.0034906785866263895,0.0037255242158428796,-0.0007144463955921814,-0.0032129690472140443,-0.02844884668224011,-0.00631189921297347,0.005414273066822982,-0.008110577758627191,0.0066253014422867,5.3650540354346686e-05,-0.004706782778707725,0.0009203340738838886,-0.012411146740516134,0.0066253014422867,0.008869151532983817,-0.003386051923546808,-0.002321049201425404,-0.001517576884707524,0.0009984929375880611,-0.06541648912387309,-0.00043681939728232804,-0.00535771482006119,-0.00492943656733163,0.0019403697515631465,0.0018883510969133742,0.0003793954852038793,0.0026398384579618935,-0.001245977315771456,-0.00046174608046258177,-0.006227030338617306,-0.002991284081710083
c_empl,-0.0068659742056658936,0.00016232678485706426,0.013515801185841662,0.002336499966276881,-0.021390611555393405,-0.004533935240398108,0.08360593034644952,0.40123845564333305,0.019220490083479837,0.060950183361638315,0.0008932186877858841,-0.058128543070053204,0.011210527307596245,0.0046899857606046485,-0.2500686774398551,-0.00524219594241034,-0.001038754738504529,0.018971350026022578,0.007614206172193033,0.163005734427063,-0.02510400845533133,0.2289545967490684,0.2579971006118466,-0.01935330031732032,-6.20462323969586e-06,0.03440297075621325,0.07000033759199942,0.07138099140647121,0.009541291525301488,-0.012587142522201805,0.02492492923328461,-0.0004878761106845563,0.09253100874895445,-0.023729241552575154,0.008751972530875781,0.019504149022602342,0.0033677258305559745,0.03389662160766466,-0.02008269243427332,0.004676612385496839,0.33468758764204043,-0.013856850526421391,1.0,0.03174228132866351,-0.0015586909195651828,-0.036742712714780815,0.013037186421673208,0.0021303057521828454,0.011221171789448469,0.06413479301849109,-0.07388494184840118,-0.05414110647125303,0.0009321007832294615,0.0211031050085227,-0.06665353263836706,0.10832290417402075,0.0028448395684831577,0.08494388614146126,0.11032962120064636,-0.007246256900746041,0.6653227003797,0.0033024876951356008,-0.0008934491703588567,0.020884257469094336,-0.008477382968580204,-0.03515689539239999,0.0033024876951356008,-0.004022530058329285,-0.007524622072380924,-0.007413090627833353,0.016348533111780167,0.0020937836833673012,0.08330780982751919,-0.00197549811651971,0.04158261055280634,0.06823354350195061,0.22695091473226306,-0.0029644615344061706,-0.0010152953358038732,-0.0005877437769379765,-0.004677962386778731,0.016842922835630672,0.03955844531656705,-0.04132207978938801
f_d_loss,-0.0029658352113480207,-0.005012633524637356,0.0014183047216173579,-0.011343013676620899,-0.019438397956448195,0.01046284293818893,0.09014751042120281,0.06635030989823058,0.01702937117443754,-0.013881110809916143,-0.019594969374866194,0.01732279670087146,0.003931446522643382,-0.0071772944158881,0.045706336840727425,-0.014609669683404524,-0.005009617704213914,-0.00011009559946304777,-0.06151712762535969,-0.03074107901037819,-0.0836559137576417,0.11071275064589077,0.057433034378224446,0.0048782073771011574,-0.003144957907497571,0.0017480348650527732,-0.045319349267350595,0.021351994394480402,0.018832072585171156,-0.03045876414566076,0.001958036400533659,-0.01651059763228171,0.20670077684141813,-0.020142988593008792,0.011399424432961517,0.019820175748038814,-0.006239855220969867,0.015764417089698966,-0.020094000759019185,0.0010648533179862406,-0.09062058409993617,-0.018396643017831314,0.03174228132866351,1.0,0.00546134087090225,-0.003536414315208061,0.04522977399227222,-0.0019446520697689372,0.014701808114722657,0.012333181736085186,0.0071472681033428785,-0.04876965749445504,-0.0025523396926057803,0.02283676671806698,-0.01684149614444157,0.027087848182708155,0.015642609051377855,0.060641326829475824,0.3951140769739152,0.002956939747115386,0.039988116832305236,0.0013583780624557432,-0.0010483062761773426,0.006243403281697109,-0.004406900008984375,-0.0011777449659583297,0.0013583780624557432,-0.003127984719693664,-0.00205676961682032,-0.0025036540689757367,0.010210007762065142,0.0009891689019962868,0.13362817391214124,0.003990121610484657,0.06517621861005642,-0.0038387606914257032,-0.014515735379884934,0.0086966971907632,0.003366852319854909,-0.010756269789665677,0.00030360654419074563,0.006414502756921345,0.007487239544893786,-0.004089991429854734
v50030,0.00019018407708283974,0.00010613197155640479,-0.0010341942742347293,0.003940044878566018,0.0038493864542688194,-0.0024136353102355897,-0.01689251130921945,0.004882274194201191,-0.052125282306600663,0.005081355456806457,0.0003255059001274475,0.0007301210845283321,-0.0009497039329730769,0.0031671202321857665,0.008396341295908438,7.78725515021515e-05,4.930099406642054e-05,-0.2388327221129931,-0.5293783864760644,-0.012087612146741915,0.0008634741027106827,-0.003921740301859281,-0.005935970802527376,-0.00016633775366161347,-0.00016410911016272834,-0.007060020668175563,-0.057173382046858214,0.0012847235609298611,-0.0002491320743228888,0.0004600557466639022,-0.009747281385618744,-0.014053099545596266,0.001904153061177762,0.007335751568696565,-0.0001799620097408515,-0.007216437727032271,-0.0022605507030336717,-0.003326544867229526,0.0004282426303867568,-0.00016005291916557855,-0.010395861796588694,-0.005290393331577437,-0.0015586909195651828,0.00546134087090225,1.0,-0.005924147228237284,0.002618311640357009,-4.8544639218945606e-05,7.262870768503177e-05,-0.006349536054439651,0.0031026956774802355,0.001225771628164787,-0.00011113142935077985,-0.11245664730570902,0.003006926234198548,0.009701950165440898,-0.00031181373294089155,-0.022238018169353675,-0.0022401180850069643,-0.007224503294441633,-0.002451170729746522,1.406662858579372e-05,1.583384422010299e-05,-0.0033076194397124595,0.00019202440154718637,0.0024355786682606698,1.406662858579372e-05,-6.911910651822097e-05,4.8626470945307794e-05,0.000215916051265012,0.0013100072007403106,2.6190625842289063e-05,0.0016618130658206823,-1.32596973567849e-05,-0.01011106250537003,-0.0021005055186406768,-0.006607342885714656,0.0003688331914874853,-6.804092575743701e-05,-5.917538822134284e-06,3.941580125662324e-05,0.0003659725395783346,-0.006716192170198672,-0.005138260358349765
