,maararv_V2E,r_d_ifrs,f_liq,end_quarter,r_d_cons,f_cash,i_top4,c_barr2,c_d_cont,v40010,v30010,rep_PDF,r_d_accanomaly,v30030,c_d_late1,r_d_rmicro,pohitegevusala,c_d_sales,maa_algus,c_d_o1comb,v40020,v50010,r_d_abper,c_d_vat,maararv_X1,c_d_o1ocomb,r_orddiff,f_lev3,f_cfoper,count_tax,rep_tabelid,r_d_pdfnot,c_d_o1est,v40040,r_sizeg,v30080,f_d_altman,r_d_invsub,oigvorm_initial,zmij_x3,maararv_V2T,c_county,rep_notar,r_d_rlarge,f_lnsize2,oigvorm_arc,c_empl,f_d_loss,v50030,maararv_X2,f_d_roe,r_repper,c_d_o1for,sharefirm1,r_d_lowqual,c_d_overtax1,c_d_nassets2,f_dsi,c_d_nassets1,r_growth,zmij_x2,c_sizeg,maa_lopp,v30060,f_d_prof,r_d_rmissing,c_d_emplc,c_o1ctry,c_d_end,r_d_intang,maararv_HM,ln_size,c_o1ctryt,c_no_share,maararv_HP,maararv_V2,c_no_dir,r_d_accerror,c_age,r_d_rsmall,c_barr1,r_accr,f_roe,f_d_liq,r_d_acc_diff,oigvorm,c_segcm,c_top1,f_d_roa,r_d_goodwill,rep_RMP,r_d_xbrl,v64040,r_inv,f_lev4,maarusearv,v30100
v50030,0.0001614278478536889,-0.07912956587227903,0.0006775975039869196,-0.0011963223865819321,-0.005759383349114311,0.007474411116406746,-0.0038426262526298927,-0.005212918822024338,-0.000979174409860691,-0.19559702783117755,0.0502738927425527,-0.0756649154335518,-0.001885189286911126,-0.06758440941955171,-0.0012470690387330597,0.0029906251904221843,0.002357345435842794,0.004171016255956638,0.0006077357626200762,0.00039650632131415207,-0.3049761897838058,-0.09552138349046242,-0.0065233703736904056,-0.0050607434016380235,0.00023600342607448576,0.00028204765819253553,-0.0138455887327158,-0.012209130584359601,-0.04744790454041084,0.002835070929035122,0.02659487296264261,0.0008787756164374873,0.0056382869733743474,-0.20825105947869688,0.009372762474673703,-0.33188301780156176,-0.006143288907135303,-0.012260949179912717,0.010059764973952584,0.0006775975039869196,1.9496656261851883e-05,0.0017558032685196841,-0.004602376498559132,-0.001052998117647513,-0.008485736128568414,0.01992864828791426,0.0296706652811796,0.004757058473256009,1.0,-0.0012557103273356466,0.0009341381475613055,-0.0004828556501374121,-0.005689367248477566,-0.005103716157358101,-0.0016419429818493308,0.002012628904515219,0.0022273149728723476,3.657225469452542e-05,0.001241612765428285,-0.0003730771201495381,0.00016755990429314247,-0.1162526346615401,-0.0007315453864260708,-0.39538079940393145,0.0030069669738205735,-0.010507913755240426,-0.0033363787019035462,0.0004177441265652838,-0.00030586326801204097,-0.011953042214884435,0.000588565835660703,4.9002280413793425e-05,0.0004177441265652838,0.001439817029558236,-1.2500611977574775e-06,0.00031355290688686295,-0.0006635606221045488,-8.330601330629457e-05,0.003865499250923402,0.010793200598146238,-0.0023152190386183675,9.542163214976094e-05,3.1427749556005327e-05,-0.007388952234575641,-0.008186703975567578,0.04238812864952439,0.0006018324256820147,-0.004776070547846971,-0.0007793183334315893,0.0015552174716409071,0.0008001203811468164,0.00033008594771945487,-0.0005619799523923361,0.002301107229753822,-0.008467281043381512,-0.0008857537548372821,0.0009396532831288014
maararv_X2,0.0022646532245890892,-0.0021814975014491805,-0.0006352026848690727,-0.01530356946755363,0.0024024920186291963,-0.006113700223053837,-0.008300594538279579,-0.018348099979269807,-0.031239627886049982,0.0011316260594142538,-0.0020351482852352166,-0.002850190116370457,0.0024030643813119815,-0.005755487763414662,0.18801219523987295,0.03798397026461963,0.006600218683985614,0.05162411562684197,0.003948024154215374,0.00300904180542292,-0.00014872956479205083,-0.0019850727696068796,-0.028870234529685915,-0.0638944327068792,-0.006611905276347374,0.003367533071921855,-0.02732662426897111,-0.007344675678813566,-0.05159137173111908,0.04241784491506296,-0.009883395503620138,0.0028634167505346415,-0.015226353656329952,-0.0018417440459403663,0.07562330188474321,-0.001215609389273709,-0.007196834032186886,0.022477951900509236,0.03495703401672582,-0.0006352026848690727,0.003715150196911528,-0.014834912155231996,0.004233512486869393,0.0010990046953780097,-0.07404960982032073,0.002188739544324619,-0.008474533145178969,0.0033394822403700684,-0.0012557103273356466,1.0,-0.0016540053588739129,0.010247461485083303,0.015371196289673712,0.00041917878390393187,0.00294038971858603,0.03345093274192366,0.022463530894797763,-0.00047012189582888914,0.024061144514350555,-0.00037910330309515845,-0.0006248125527393442,-0.002242558057758811,-0.008088945644227932,-0.004664289425205724,0.005689231055907722,-0.08216235771293692,-0.06812356552237833,0.006167870172807768,0.0023364720370427352,-0.007998050882669937,0.07030175344807776,0.011701249220465493,0.006167870172807768,-0.00537296458542923,0.015031632909349927,-0.0033822480022303206,-0.011729114147704408,0.0013179862489616533,-0.0001885154674154683,0.06838567881785403,-0.00025333896142679373,-0.0006171863453463886,0.0031235263321195937,-0.0001766281802961445,-0.02202306894500131,-0.005167478188351928,-0.054439388474466145,0.007502093934941582,0.003244198814735834,-0.0019562990117238024,0.004657854399076568,0.00974616038903456,-0.006156158915233194,-0.008674314445200905,-0.017895003928409824,0.8834196331071376,-0.007518284017582101
f_d_roe,-0.0001504212217656766,-0.008648755356530707,-0.00021330928661964614,0.006202281422396446,-0.009506899340316748,-0.02536562287341696,0.007781818793086199,0.029287751696418392,0.019453123971150173,0.00016198805091419453,0.004739363450974228,-0.02443871323579454,-0.0023486522883430874,0.01580790314319296,0.06063067060284191,-0.03713511241274936,-0.005956873376604448,-0.0879668076816125,-0.010817094814847645,-0.010738158504041483,0.00022096397273000485,-0.002373830948128403,-0.14928797220252252,0.14139728068420526,-0.033191525428052454,-0.002263816566131162,0.04159741751506909,0.06403615834213479,0.0074910043616672846,-0.012345562336392446,0.01913542428220165,-0.04485846127166649,0.024511115590258026,0.01665119241508264,0.0943500958334263,0.003603225580137089,0.1592012686712514,0.01687808825423045,0.17975267650214372,-0.00021330928661964614,0.0005715989888218701,0.012249722050004972,-0.03540876509689347,0.002012150510139459,0.15682435066869155,-0.009161908689857282,0.02007482937026466,0.20377329746996306,0.0009341381475613055,-0.0016540053588739129,1.0,0.04754805851711536,-0.024361699148632298,0.00119449865895148,-0.003399784532632908,-0.005909485003311399,-0.21176204846327332,-0.0002977950866053924,-0.24203961995049714,-0.0032064263857941454,-0.0056095392212811195,-0.00396101781540797,0.009893691091025794,0.011546795083023097,0.773244117055824,-0.08473272316031438,0.12579912822013484,-0.015877004033147388,-0.0010543402586028305,0.008729509558560113,-0.005221341521000904,0.030786112780759038,-0.015877004033147388,-0.004983413586768684,-0.01234044293291099,0.0009216129265887111,-0.012647755337813428,-0.007907112958258794,0.12328306113739002,0.09653803437401445,0.0002995105305541802,-0.001824789351169648,-0.0031473070840290387,-0.05915415473404182,0.05216745678140943,0.0020772415963960745,0.14562272195323436,0.013233273871389112,0.8484481248966664,0.002729594262256122,-0.004676100053205832,0.007484609712926019,0.006771283448032637,0.008363975081897648,0.08914115098355897,-0.012859698672129797,0.037274455726335566
r_repper,0.0012841501912776115,0.00010769681006753846,0.00030875660294371653,-0.02091658456795869,0.00034661104765307694,-0.008054721557794027,-0.007292047797593694,0.010132435079432579,0.023586354237674065,0.0018939474468646917,0.0017186833610235562,0.002776137567936629,-0.003326626087062652,0.004485548054485117,0.03745049388443586,-0.025516935795136794,-0.000397017119408905,-0.028973642338304215,-5.63393133148242e-05,-0.0003911180299815519,0.001013678976276931,0.001594538775436151,0.5142558659360279,0.10285297388659764,0.002081855091785235,0.0037424524968885597,0.021615557047505556,0.013158805502239322,0.016845454825937436,0.03055011397994012,0.0031952022863288884,-0.000328215363927114,-0.0046597336141937975,0.0037801598293944706,0.006497016585409085,0.0021373832765963726,0.031158011653246432,-0.001147159279404657,0.6566978185033412,0.00030875660294371653,-0.0007150907269792584,-0.0031467496262645167,-0.0022061798308221454,0.0008683989474241295,0.048460950484201654,-0.004781660254129002,0.006773204333311339,0.0004439799702896211,-0.0004828556501374121,0.010247461485083303,0.04754805851711536,1.0,0.005408824739480369,0.0024192472541341744,-0.002510831188048586,0.019061019732566735,-0.04641588014385581,0.00034664615488471843,-0.03215253321810684,0.00035424710900040725,0.0004978527411798609,0.0002559663133101971,-0.001079795874795093,0.0035710453156210928,0.04466419683650447,-0.001446126562976445,0.04822510162459253,0.0007273222098036366,-0.004751416143106481,0.008564480509520125,0.00234037996316485,0.009757177067180002,0.0007273222098036366,0.003195013665330895,0.002011846947150871,0.001009980404826644,-0.0029382728106147065,-0.0006532581282115472,0.0924721911762745,0.01107774910860459,-0.0003507957038709234,0.00042007325037513623,0.0019631027153550603,0.0031177545540140546,0.026668886856739342,-0.0014742971963822074,0.03442421573993938,0.0014007245090561105,0.04879394398093997,0.0017659749291443448,-0.01460220765074362,0.005753279759598756,0.0012742972777046143,0.004482770440943382,0.022464395184707744,0.010573272404317241,0.008272042726192445
c_d_o1for,0.0045072162784027935,0.02401215627357262,0.004733911505842282,-0.013360762074749734,0.010533587995208479,0.021166855395690028,-0.043498284901442696,-0.0550296484210787,-0.10394066465983291,0.009356339562807497,0.010989772086290147,0.024745634711146162,-0.006692489080903001,0.011094022271901312,0.023905464124694735,-0.023414326080486113,0.033384624700658574,0.06215945401137763,-0.017877335438214476,0.40437147557892356,0.006281597438294628,0.0009664989120605773,0.0464149510890057,-0.10543939474077428,0.005822843110300652,0.0354661243592968,0.02509136630895961,-0.01922001404747616,-0.04451388317810374,-0.0427420133116825,-0.026539495752133734,0.05216369526118423,-0.9953166273363216,0.017397912146663395,-0.004623186476246251,0.011341328871913178,-0.035313639182069936,0.014475635706276389,-0.02949069355544452,0.004733911505842282,-0.0007939347880793315,-0.11565661377593786,0.06841047409034177,0.0038795460678492585,-0.09398618476395845,-0.006380725235523714,-0.009191614872248382,0.027382279372550743,-0.005689367248477566,0.015371196289673712,-0.024361699148632298,0.005408824739480369,1.0,0.0011227738407271572,-0.0050420949877173745,-0.03622450709028987,0.014236432512335695,-0.00034168392043502254,0.025842792523267027,0.0006574624979833482,-0.0011726738772505423,0.02224155034694719,0.017582922960079662,-0.00115817749027369,-0.018096551597673458,0.010110917525175952,-0.1423786677827208,0.4776962049759552,0.0004899067017088136,-0.012001220224589,-1.638712304718997e-05,0.10034106543541145,0.4776962049759552,0.01603487082583027,0.0034994654505903747,0.00509998010234977,0.09077940104529346,-0.0014032563037446307,-0.09544274320399775,-0.0032834895443115833,0.004167987547256523,0.00011941716963002396,-0.00025232343272752714,-0.023813385222578132,-0.062091512763398776,-0.017098334265984432,-0.09021175468260283,-0.0137426445280495,-0.020789189210725898,0.006486681381816388,-0.017213677091738183,0.00013442327907718372,-0.0011684060045450825,-0.020781949544046305,-0.06604476754713029,0.01699042437726205,0.06754822287267766
sharefirm1,-0.0005087887664543402,0.011483487499719329,-0.0002898865435029214,0.001014566689595625,0.005296102035463244,-0.0013551119010535297,0.011540310968590171,0.0021968051393353627,0.011523609137570428,0.006911099892675244,0.010196096727454794,0.01216413203667673,-0.0005668021424266986,0.005345825131688566,0.0007817871217910651,-0.004287976671335563,0.012176483460505117,-0.00918389888915855,-0.0009111236771865551,-0.0015032809462956693,0.007958582016226656,0.0054795937088660766,-0.0016772697549739795,0.010361489569774882,-0.00020740754447963613,-0.0001755810113772312,0.0064221171395298995,0.00018301108889916338,0.00758824212827568,0.0012725742097915694,-0.002883032616106154,-0.000550646806851206,-0.0010868572119658165,0.012414130707253695,0.001430342419110361,0.014720428873978205,0.001168261526561911,0.0006605617527754256,0.002898104707964132,-0.0002898865435029214,-7.162610406166367e-05,-0.0012380593587639722,-0.0009691531824341658,0.00031855733375046663,0.02370663232401987,-0.005098857821687817,0.01119460598214226,-0.0070424962707315505,-0.005103716157358101,0.00041917878390393187,0.00119449865895148,0.0024192472541341744,0.0011227738407271572,1.0,-0.0005738890670055844,0.0006139427191155339,-0.004678339309812121,-0.00017489169127198656,-0.0025539423199866526,0.0010024152007675191,-0.00017904337127974893,0.024489377253510147,0.0010522342217975781,0.01708532628818624,-0.0002882198478895507,-0.0003766341346276585,0.01779584913683135,-0.0022116061458845784,-6.842108689220265e-05,0.005821634566941909,-0.00047883161723130956,-0.03657575159141019,-0.0022116061458845784,0.0006960182417479036,-0.000159304306746427,-0.0005393302826363085,0.006866018338641792,-0.0004941742935625823,0.005557612779377092,0.0015797708542748513,-0.00043728368258923216,2.1479919906346422e-05,-4.42445609434457e-06,-6.12076562904233e-05,0.00712184499243844,-0.008417988261159463,0.011460461863376648,0.000734902395872427,0.000548320027519745,0.0019201184241350575,-0.001167510879349547,-0.00034322502962129506,0.004088538352569094,-0.00013742413868076062,0.003023782421665136,5.596413897372267e-05,0.008601468128897064
r_d_lowqual,0.0029131939627075236,-0.0008194483778155295,-0.0007348291908388714,-0.005588429772225935,-0.0017964570774624666,0.01799378815268807,0.002165506399489428,0.048488206193055834,-0.0012973236030936375,-0.0008366532470362588,-0.0013918089371860618,-0.0019613991393941047,0.8511553743516646,-0.0004113815211507696,0.0077916882452825666,-0.008452978152860564,-0.0036658951057452825,0.011188672591990325,-0.0001253268444353303,-0.0003633779383345211,-0.0005549178176239437,0.00014419812526047504,-0.0048000355748631296,0.005352640544729873,0.002219213079685946,-0.0020959437126666074,0.005324768372273881,-0.003180995849448229,0.006964703158500363,0.007748061836671147,-0.007832321437319227,-0.0041054863576958055,0.004867389893190781,-0.0009876614814752866,-0.024707176258058162,-0.001450773078829765,-0.019952436559980365,0.005145833973617499,-0.0010122289825607836,-0.0007348291908388714,-0.00020591263481692176,0.008168002433267988,-0.0027286241679693258,-0.0012095968617086609,-0.01020492587828672,0.002417016512725303,-0.0024810670922465784,0.016824468171168668,-0.0016419429818493308,0.00294038971858603,-0.003399784532632908,-0.002510831188048586,-0.0050420949877173745,-0.0005738890670055844,1.0,0.004880631950476215,0.018783506954388816,-0.0001393591010670473,0.016405150138937605,-1.8726771910369242e-05,-0.00046697643975931677,0.0009158077148892767,-0.0016201284852430037,-0.0009927834604987159,0.0031491868144932155,0.025995030916385838,-0.009737142315060492,-0.0028341068678125717,-0.00029120540363255593,0.009085180898359685,-0.00045703969186002984,-0.008194524418049635,-0.0028341068678125717,0.0008152122325712325,0.0014204445769732134,0.0034473329360093915,0.004917598192978684,0.4067386796151993,-0.0176857128363342,-0.02284326689616492,0.0006572149204068437,-0.000259243212719369,-9.699158984489399e-05,-0.011566953589475864,0.0025219742030673934,0.0013118740385177892,0.0018669734848371874,-0.00783947676422722,0.0013304568285857257,0.0005759784080399535,0.018424175287247428,0.0004738739141655805,-0.0012226477728856445,0.016009253197531315,-0.002646814712306344,0.004281013646977365,-0.004916487971774302
c_d_overtax1,0.005819732103814929,-0.003839516877472984,0.003742318596374897,0.01280861798841545,-0.005846604100174931,-0.0490350859408441,0.013902744583760555,0.027196074288887286,0.0883483842830179,0.0002683238848275202,-0.005231695297018903,-0.002506294233806774,0.004009484969286419,0.008378462705823615,0.07838234626409002,-0.021048675820016762,-0.05149863133988117,-0.017788000223571753,-0.0024666653915177525,-0.012043707670405482,-0.0013267324695195226,-0.0012674686333641611,-0.020285357220382907,0.09720715470276912,0.02153927635914056,-0.00022785470748438368,0.013028485516282088,0.03277510712572134,0.0009674359586074391,0.796090495045042,0.005882933541739895,0.005862259407586689,0.03641105370737063,-0.009278646691015692,-0.029503492090011463,-0.0032474634661700426,0.08839029836183662,-0.026135178277557923,0.038012529406618666,0.003742318596374897,-0.0007285781123577344,0.017408904737708977,0.003934169271771039,-0.002193117335772655,0.07207896412941746,0.0020305453025431046,0.0144523836692054,0.034007347156310125,0.002012628904515219,0.03345093274192366,-0.005909485003311399,0.019061019732566735,-0.03622450709028987,0.0006139427191155339,0.004880631950476215,1.0,0.03564267978921839,0.00021295600165814355,0.05079259325240288,-0.0006293757688048987,0.004449700164042359,-0.003261492941021177,0.0027530295198488898,0.004645072862026998,0.008810832330895376,0.03268583343565233,0.09805712947950344,-0.015326457944434917,0.0007028583995604428,0.0027184035113980505,0.006119991203780574,-0.011334697427397093,-0.015326457944434917,-0.011723917899438044,0.011810212627363804,0.006031839816505795,-0.03326062062659378,0.004914428357481804,0.011848145859531641,-0.023804570921482925,-0.0004639531642351863,0.008906244901127769,-0.0003007831293600447,0.09482367173287097,0.0038100035112801525,0.0020001424053106825,0.04714448681542032,0.031203024331646904,0.005274099028196669,0.0015897364498777763,-0.008761580063161982,-0.003116932997788832,0.0025231541661648073,0.02564471862254023,0.028311789831238998,0.039680460980873584,0.004698931933774154
c_d_nassets2,0.002630026309357911,-0.006675897198042144,-0.004780926300212774,-0.04064035100615959,-0.00610340722780996,-0.005717229203679248,0.015332837428352102,-0.01645168910906072,0.13275208627789914,0.0027097707552993615,-0.010660241952373991,-0.011890329488250131,0.017961792219069184,-0.0180370537102132,0.03793177929483505,0.08818131164318993,0.01659593950840968,0.11926154879075103,0.038654174522124246,-0.004775168946655407,0.0014665672508960468,-0.0091421077432021,0.09735509115319692,-0.13396049853155442,0.0036834073048727122,-0.003535122208160037,-0.07811733754357149,-0.10934911567449249,-0.06730039821856486,0.03181626101107967,-0.005638762306222267,-0.020566659521120002,-0.015985401207881188,-0.03905394769572457,-0.024051621783269906,-0.010866923581387829,-0.12689261586588746,-0.01000530316127508,-0.13586966290448063,-0.004780926300212774,-0.0009456844862297329,0.010835260625728635,-0.016139934704487182,0.0005270083427479544,-0.18618161370782266,0.017252590182235916,-0.01770939627073671,0.24311191960456588,0.0022273149728723476,0.022463530894797763,-0.21176204846327332,-0.04641588014385581,0.014236432512335695,-0.004678339309812121,0.018783506954388816,0.03564267978921839,1.0,-0.001155300600432917,0.8205101964379835,-0.0012350969942051134,0.01903331628960332,-0.003663488810821071,-0.040175731524068774,-0.017866897869585535,-0.02763440315980915,0.005849553791589006,-0.1267288192511988,-0.0053447885851138485,0.0014691310967132269,-0.005447440705821391,0.009886729633927506,-0.021478554576181592,-0.0053447885851138485,-0.02527687624381454,0.005995069758400177,0.0026164107703307835,-0.021400427617014346,0.007628502005659273,-0.21549736354727886,-0.037496531089009195,-0.0006247142485584314,0.007086581724465899,0.001334511399925032,0.30275102504226764,-0.07405038119242661,0.006986089250656923,-0.09678908087088489,0.04093443177419179,-0.05363000180284354,-0.002130237737873921,0.02453855487469058,0.005202616751177377,-0.007606171214580515,-0.0028285158250600964,-0.13858080902485392,0.02410335480088621,-0.04771807293929766
f_dsi,-0.00010778030718908462,-0.0002449464516852605,0.0004881522218475431,0.0006370984291246325,-0.0003620452272239644,-0.003149495186857929,-0.0015016679463737402,-0.0016606882758229268,-0.0014341026392971918,0.0010815177879928471,-6.467105550368146e-05,-0.0003162116809093503,-0.00033689635796129965,0.019031071409988796,0.0009047813788261305,-0.001424919010624756,-0.0002221058449343614,0.004719119768851903,-0.00040365021109949924,0.0005628326376264879,0.0006910398439746624,-0.00025141478593470636,-0.001013440187409309,0.0005228143218801806,-0.0001625388874708553,-0.00025907942867275637,0.0011123277488494722,0.004628074302882372,-0.0016270892571722513,0.001809442264485571,1.7756358128866136e-05,-0.0004186970122899417,0.0003579540281553749,0.0006643856218198986,-0.0015227199077227473,-4.704067066221572e-05,-5.760543197903347e-05,-0.0005368588932243461,0.0010826775559346186,0.0004881522218475431,-1.925228880979603e-05,-0.0017671559776128137,0.0005890995336963024,0.0013892020790116162,-0.004659739112352996,2.1931484796591052e-05,-0.0005707995724518418,0.004232529552282679,3.657225469452542e-05,-0.00047012189582888914,-0.0002977950866053924,0.00034664615488471843,-0.00034168392043502254,-0.00017489169127198656,-0.0001393591010670473,0.00021295600165814355,-0.001155300600432917,1.0,-0.0006130749990170381,-3.223114358692416e-05,-5.0593953299222597e-05,-0.0001297645820655665,0.0004895297656844655,-0.0001428630847772286,-0.00024392207037412484,0.0017894439776845702,-0.0027699338371310884,1.0448334571078438e-05,-2.7159719315094497e-05,-0.0011311387043160164,-0.00018484343591425933,0.000941624371086635,1.0448334571078438e-05,0.00045779470839930403,-0.00022333307190527423,-0.00011652046091475366,0.001885910211372477,-0.00010076387122176259,0.001726809640902065,-0.001232315184933488,0.00040329844355520294,-5.2316637166172754e-05,-1.297343144701995e-05,-0.0021613321323214387,-0.00250065923819295,0.0002631575076600793,-9.309280300673006e-05,-0.0019108549552770506,-0.0007933625030634781,-0.00017698582621046284,-0.00028573837338035236,1.7759006202021772e-06,-0.00024066186783773885,0.008016642561784039,0.0008803228030852182,-0.000562810680218255,-0.0008437186521133437
c_d_nassets1,0.003736784376892558,-0.004391274367713217,-0.003911739377139572,-0.023623266677031192,-0.0004631538259522599,-0.03126206961445115,0.006641064220214841,-0.007676188594109775,0.2121184890136801,0.006648170556999088,-0.008275245264395062,-0.009113910476091705,0.014500849035676885,-0.008500363295484923,0.04292459492567802,0.0562450684862577,0.006535860515778211,0.12093473287301393,0.02535332801318387,-0.0036361527976975687,0.004345828507610689,-0.008222722633444595,0.07268867725916495,-0.07876713610501765,0.0037200855145836766,0.0008885122469565086,-0.048660983565032824,-0.1289257341674703,-0.050047108107872336,0.052218997325299055,-0.0013604163011217418,-0.016875153843747354,-0.02661307756384016,-0.0353142517200742,-0.01967694232290935,-0.006903187184252817,-0.1973766465583606,-0.0005272050663895027,-0.09529060407431972,-0.003911739377139572,-0.000775943763564725,0.0017555603814140971,-0.013448984115680032,0.0013787026222670162,-0.15441332716545278,0.012764233427373144,-0.010656314232497025,0.23637977520697048,0.001241612765428285,0.024061144514350555,-0.24203961995049714,-0.03215253321810684,0.025842792523267027,-0.0025539423199866526,0.016405150138937605,0.05079259325240288,0.8205101964379835,-0.0006130749990170381,1.0,-0.0009596895512941724,0.023191105632068033,-0.001998316896700787,-0.023429844713494498,-0.012001850100342288,-0.019830767864277416,0.008343848761259542,-0.09215582553121235,-0.001434427276718892,0.0021899688636734327,0.005600629352817021,0.00842498468951982,-0.0037804680552033882,-0.001434427276718892,-0.022023826874501187,0.0053415089462515615,0.003940808792914469,-0.020619144388366192,0.0078092494711763496,-0.1651592300036552,-0.029207316209905576,0.0005678986257145149,0.008706060808980435,-0.0001523835624587086,0.3450505806717653,-0.05163982277667018,0.005722616274124645,-0.09964182524554685,0.04188029670202758,-0.0465662832614942,0.0011628662288180678,0.01205606439507547,0.005183459619924629,-0.003710978874024066,-0.000747085141293254,-0.12882912783877176,0.02548015274895932,-0.032707289554974275
r_growth,0.0018009766381416343,-6.540224290043198e-05,-3.131702474363851e-05,-6.007239737453742e-05,-4.935584326991495e-05,0.0005850166766620462,0.00042985000822161974,-0.0007442109036236848,0.00011467714404012962,9.276927706215747e-05,0.00020947166869756163,-6.612090901786843e-05,-0.00010451417041507513,0.0006656676066892882,0.0018101735040018552,-0.0001897234365627351,0.00028482384617575796,-0.0017374835864910558,-0.00022553255331437971,0.0011605627679778512,-2.3957500376833756e-05,0.00019243066815778995,-0.0007832563099795911,0.001843318100381383,-0.00020742864182374875,0.00958121573633717,0.00016054885748981838,-0.0007107857556430309,-0.00044825845907640633,-0.0010525907670272767,0.00041328030753952176,-0.0001831967581163734,-0.000647277031763945,7.814733327845275e-05,0.0028877809511133785,-5.1292771528104767e-05,0.0002061730050809782,-0.0004741946468046601,0.0011487966835681362,-3.131702474363851e-05,-7.414470860182927e-06,0.0027045908515604847,-0.00020570146915384338,-4.187004936375213e-05,0.004560526772630222,0.00036100664027317956,0.0015719097555688608,-0.0027873322295004555,-0.0003730771201495381,-0.00037910330309515845,-0.0032064263857941454,0.00035424710900040725,0.0006574624979833482,0.0010024152007675191,-1.8726771910369242e-05,-0.0006293757688048987,-0.0012350969942051134,-3.223114358692416e-05,-0.0009596895512941724,1.0,-3.245353390875103e-05,-4.5651170957377995e-05,0.000240186094508251,7.499319382431316e-05,-0.0031171657282465792,-0.002855790337370148,0.0012930259357824302,0.0005746408571171598,-1.3807737141014532e-05,7.212576395992682e-05,-0.00010035234746907187,-0.00018661122423908595,0.0005746408571171598,0.00020635992936852534,3.4833067809402546e-06,0.0007258323939148869,0.0018523111727229938,0.0002594290994518064,-0.003642223404514978,0.0030222397545061003,-7.920001375376054e-05,-7.705281101789039e-06,-1.3576758355617814e-07,-0.0010001216913311148,0.0018126738763267823,0.00017993530044576412,0.0019960583002086338,2.3818910952131095e-05,-0.002917041265934659,-0.00012935764363660596,-0.0001495541637385793,-0.00033523982296389856,-0.00021210790169016102,0.00029611363854676026,-0.0008592993527958473,-3.1195698636617886e-05,0.0014289864480312583
zmij_x2,0.0005406526464743955,-0.00023408786025341119,-9.998216591169253e-05,0.0005948283974247599,-0.0003958176601886622,0.008274482948121146,0.0002963103103241227,-0.0014700586022642268,0.00490213098973636,0.0009741978828332668,-0.00024702296845071617,-0.0003028566247472629,-0.0003795309019931259,-0.0007954387456037936,0.002092938206705512,-0.0012916665424472591,-0.00029166099570485733,0.0033908222969328164,-0.00037484909957884757,-0.0008373000596095688,0.00019699493847176631,-5.543772861023811e-05,-0.0009459462528606777,-0.005615361843575323,-0.0002689477276615929,-0.00047109405247423007,0.0006725189534310238,-0.002862806491269799,-0.003489092165978868,0.005841383221956833,0.0008412784234911255,-0.00040005988311699926,0.0011856095646619437,-0.0017516677278752312,-0.0022443921253410206,-0.00034339581759386075,-0.004617815697198032,-0.0012783154871815132,0.0013477718861782367,-9.998216591169253e-05,-1.796204108664226e-05,-0.001863975606852197,-0.0003547129630302662,-0.00010438014014133475,-0.009466831335259432,0.0005366811990042994,-0.000710684674264232,0.006167448563955521,0.00016755990429314247,-0.0006248125527393442,-0.0056095392212811195,0.0004978527411798609,-0.0011726738772505423,-0.00017904337127974893,-0.00046697643975931677,0.004449700164042359,0.01903331628960332,-5.0593953299222597e-05,0.023191105632068033,-3.245353390875103e-05,1.0,-0.00012497514865543742,0.00044914680071312285,-0.0005261489344428231,-0.0027509370625836524,0.0024094910313500638,-0.006693619872565251,-0.0010096205326992885,-2.5245916497770582e-05,-0.0014939271857569646,0.0012153314075112804,0.00027487579338277294,-0.0010096205326992885,-0.000792652797800371,-0.0002840627592031864,0.0005166377413893373,-0.002030826280810204,-0.00021000422877960156,2.893182222935087e-05,-0.00181295427800067,-0.00012351708915960997,0.011124069867614718,-3.7036061021467932e-06,0.010625088820460076,-0.00303945803265374,0.0002699906909556023,-0.008469773416056918,0.0015495944961844703,-0.0025123344508442133,-0.00022317727966136264,-0.0004281668582682987,-0.0005495021047421124,-0.00033059119978439447,-0.0012338732659319454,-0.0029102224437259337,-0.00035114314681355187,-0.0013775463764038231
